date_time,name,usaf_wban,callsign,lat,lon,elevation,temperature,dew_point,humidity,pressure,wind_speed,date_time_hourly
2016-01-01T05:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,7.2,-2.2,51.61794018837813,10188,2.6,2016-01-01T05:00:00Z
2016-01-01T06:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,6.7,-2.8,51.1045027682785,10191,4.6,2016-01-01T06:00:00Z
2016-01-01T07:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,6.1,-3.3,51.31884865023946,10190,NA,2016-01-01T07:00:00Z
2016-01-01T08:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,5.6,-2.2,57.59423668462579,10188,3.1,2016-01-01T08:00:00Z
2016-01-01T09:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,5.6,-3.3,53.114905970175585,10185,2.1,2016-01-01T09:00:00Z
2016-01-01T09:59:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,NA,NA,NA,NA,NA,2016-01-01T09:00:00Z
2016-01-01T09:59:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,NA,NA,NA,NA,NA,2016-01-01T09:00:00Z
2016-01-01T10:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,5.6,-3.9,50.802578102473916,10179,2.1,2016-01-01T10:00:00Z
2016-01-01T11:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,5,-3.9,52.95302415172423,10178,1.5,2016-01-01T11:00:00Z
2016-01-01T12:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,5,-3.3,55.361861341428806,10177,2.1,2016-01-01T12:00:00Z
2016-01-01T13:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,5,-3.3,55.361861341428806,10177,4.1,2016-01-01T13:00:00Z
2016-01-01T14:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,4.4,-3.3,57.71364829845281,10170,4.6,2016-01-01T14:00:00Z
2016-01-01T15:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,4.4,-3.3,57.71364829845281,10175,3.1,2016-01-01T15:00:00Z
2016-01-01T16:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,3.9,-3.3,59.757411344898095,10177,0,2016-01-01T16:00:00Z
2016-01-01T17:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,3.9,-3.9,57.15990999725772,10176,3.1,2016-01-01T17:00:00Z
2016-01-01T18:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,3.9,-4.4,55.071346767315156,10180,3.1,2016-01-01T18:00:00Z
2016-01-01T19:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,4.4,-3.9,55.20384786886909,10180,2.1,2016-01-01T19:00:00Z
2016-01-01T20:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,4.4,-4.4,53.18583550398587,10174,2.6,2016-01-01T20:00:00Z
2016-01-01T21:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,4.4,-5,50.849658563864274,10164,4.1,2016-01-01T21:00:00Z
2016-01-01T22:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,4.4,-5,50.849658563864274,10154,6.2,2016-01-01T22:00:00Z
2016-01-01T23:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,4.4,-5,50.849658563864274,10149,3.1,2016-01-01T23:00:00Z
2016-01-02T00:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,3.9,-6.1,48.46099350933687,10150,5.1,2016-01-02T00:00:00Z
2016-01-02T01:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,3.9,-6.7,46.29972648070327,10149,NA,2016-01-02T01:00:00Z
2016-01-02T02:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,3.3,-6.7,48.28867920732399,10148,5.1,2016-01-02T02:00:00Z
2016-01-02T03:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,3.3,-6.7,48.28867920732399,10153,3.6,2016-01-02T03:00:00Z
2016-01-02T04:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.8,-6.7,50.017893420898304,10159,5.7,2016-01-02T04:00:00Z
2016-01-02T05:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.8,-7.2,48.144257546072375,10165,4.1,2016-01-02T05:00:00Z
2016-01-02T06:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.2,-7.2,50.22961840671055,10168,3.1,2016-01-02T06:00:00Z
2016-01-02T07:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.7,-6.7,54.06649453301608,10166,NA,2016-01-02T07:00:00Z
2016-01-02T08:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.7,-7.2,52.04328476833267,10167,2.6,2016-01-02T08:00:00Z
2016-01-02T09:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.7,-8.9,45.6510403682024,10168,4.1,2016-01-02T09:00:00Z
2016-01-02T09:59:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,NA,NA,NA,NA,NA,2016-01-02T09:00:00Z
2016-01-02T10:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.1,-9.4,45.82810251438307,10166,2.6,2016-01-02T10:00:00Z
2016-01-02T11:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.1,-8.9,47.647530422646575,10166,3.6,2016-01-02T11:00:00Z
2016-01-02T12:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.1,-8.3,49.91402536875367,10173,3.6,2016-01-02T12:00:00Z
2016-01-02T13:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.1,-8.3,49.91402536875367,10169,6.2,2016-01-02T13:00:00Z
2016-01-02T14:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,0.6,-7.8,53.76322352528176,10171,4.6,2016-01-02T14:00:00Z
2016-01-02T15:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,0.6,-7.8,53.76322352528176,10174,4.1,2016-01-02T15:00:00Z
2016-01-02T16:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,0.6,-7.8,53.76322352528176,10179,0,2016-01-02T16:00:00Z
2016-01-02T17:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.1,-7.8,51.87427011802327,10183,2.1,2016-01-02T17:00:00Z
2016-01-02T18:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.1,-8.3,49.91402536875367,10188,3.1,2016-01-02T18:00:00Z
2016-01-02T19:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.7,-8.3,47.8238581187958,10192,2.6,2016-01-02T19:00:00Z
2016-01-02T20:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.8,-7.8,45.977186280795976,10185,2.6,2016-01-02T20:00:00Z
2016-01-02T21:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.8,-8.3,44.2369883618456,10175,2.1,2016-01-02T21:00:00Z
2016-01-02T22:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,3.3,-8.3,42.70511338653502,10161,3.6,2016-01-02T22:00:00Z
2016-01-02T23:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,3.9,-7.8,42.555613660107575,10155,3.6,2016-01-02T23:00:00Z
2016-01-03T00:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,3.9,-7.2,44.56358233934608,10151,4.1,2016-01-03T00:00:00Z
2016-01-03T01:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,4.4,-7.2,43.033523821845826,10154,3.1,2016-01-03T01:00:00Z
2016-01-03T02:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,3.9,-7.8,42.555613660107575,10157,3.1,2016-01-03T02:00:00Z
2016-01-03T03:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.8,-8.3,44.2369883618456,10161,2.6,2016-01-03T03:00:00Z
2016-01-03T04:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.2,-8.3,46.155359633489006,10163,0,2016-01-03T04:00:00Z
2016-01-03T05:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.2,-8.3,46.155359633489006,10162,3.1,2016-01-03T05:00:00Z
2016-01-03T06:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.7,-7.8,49.70312384934839,10158,2.1,2016-01-03T06:00:00Z
2016-01-03T07:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.2,-7.8,47.969951975522854,10153,NA,2016-01-03T07:00:00Z
2016-01-03T08:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.7,-7.2,52.04328476833267,10148,3.1,2016-01-03T08:00:00Z
2016-01-03T09:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.2,-6.7,52.183270200287836,10144,3.6,2016-01-03T09:00:00Z
2016-01-03T09:59:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,NA,NA,NA,NA,NA,2016-01-03T09:00:00Z
2016-01-03T10:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.7,-6.7,54.06649453301608,10136,0,2016-01-03T10:00:00Z
2016-01-03T11:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.2,-6.7,52.183270200287836,10130,5.1,2016-01-03T11:00:00Z
2016-01-03T12:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.2,-6.7,52.183270200287836,10122,3.1,2016-01-03T12:00:00Z
2016-01-03T13:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.2,-6.7,52.183270200287836,10111,NA,2016-01-03T13:00:00Z
2016-01-03T14:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.8,-6.7,50.017893420898304,10111,3.1,2016-01-03T14:00:00Z
2016-01-03T15:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.2,-6.7,52.183270200287836,10104,2.1,2016-01-03T15:00:00Z
2016-01-03T16:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.7,-6.1,56.58492633283597,10107,2.1,2016-01-03T16:00:00Z
2016-01-03T17:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.2,-6.1,54.61516068577592,10108,2.1,2016-01-03T17:00:00Z
2016-01-03T18:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,3.3,-6.1,50.54147608853366,10108,4.6,2016-01-03T18:00:00Z
2016-01-03T19:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,3.9,-6.1,48.46099350933687,10109,NA,2016-01-03T19:00:00Z
2016-01-03T20:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,6.1,-6.7,39.74059526509691,10102,2.6,2016-01-03T20:00:00Z
2016-01-03T21:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,6.7,-7.2,36.70013739530165,10092,5.1,2016-01-03T21:00:00Z
2016-01-03T22:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,6.7,-6.7,38.133840484349726,10087,NA,2016-01-03T22:00:00Z
2016-01-03T23:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,6.7,-6.1,39.91878425646067,10091,3.6,2016-01-03T23:00:00Z
2016-01-04T00:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,5.6,-6.1,43.05979989198431,10095,4.6,2016-01-04T00:00:00Z
2016-01-04T01:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,5,-6.7,42.88277272223511,10098,4.1,2016-01-04T01:00:00Z
2016-01-04T02:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,5,-6.1,44.88667996888258,10103,5.1,2016-01-04T02:00:00Z
2016-01-04T03:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,5,-6.1,44.88667996888258,10109,3.1,2016-01-04T03:00:00Z
2016-01-04T04:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,4.4,-6.1,46.79899022860845,10117,4.1,2016-01-04T04:00:00Z
2016-01-04T05:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,3.9,-5.6,50.32896568258103,10121,3.6,2016-01-04T05:00:00Z
2016-01-04T06:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,3.3,-5.6,52.48851669228179,10116,4.6,2016-01-04T06:00:00Z
2016-01-04T07:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.8,-5.6,54.36597933206828,10119,4.1,2016-01-04T07:00:00Z
2016-01-04T08:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.8,-5,56.874267694509285,10120,4.1,2016-01-04T08:00:00Z
2016-01-04T09:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.2,-5,59.33215342374485,10118,3.1,2016-01-04T09:00:00Z
2016-01-04T09:59:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,NA,NA,NA,NA,NA,2016-01-04T09:00:00Z
2016-01-04T10:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.2,-5,59.33215342374485,10115,2.1,2016-01-04T10:00:00Z
2016-01-04T11:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,2.2,-5,59.33215342374485,10119,2.6,2016-01-04T11:00:00Z
2016-01-04T12:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.7,-7.2,52.04328476833267,10123,1.5,2016-01-04T12:00:00Z
2016-01-04T13:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,1.1,-8.3,49.91402536875367,10121,2.1,2016-01-04T13:00:00Z
2016-01-04T14:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,0.6,-9.4,47.49973845388629,10124,4.1,2016-01-04T14:00:00Z
2016-01-04T15:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-0.6,-9.4,51.79141417003491,10136,4.6,2016-01-04T15:00:00Z
2016-01-04T16:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-1.1,-10,51.24475112863105,10146,5.1,2016-01-04T16:00:00Z
2016-01-04T17:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-1.7,-10.6,51.07034451255642,10152,3.1,2016-01-04T17:00:00Z
2016-01-04T18:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-1.7,-10.6,51.07034451255642,10162,3.1,2016-01-04T18:00:00Z
2016-01-04T19:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.2,-13.3,42.707066042595336,10171,2.1,2016-01-04T19:00:00Z
2016-01-04T20:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.2,-13.3,42.707066042595336,10170,5.1,2016-01-04T20:00:00Z
2016-01-04T21:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.2,-15,37.17678321606126,10166,4.1,2016-01-04T21:00:00Z
2016-01-04T22:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-1.1,-16.7,29.77517656926047,10163,NA,2016-01-04T22:00:00Z
2016-01-04T23:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.2,-17.2,30.95616007610585,10166,2.1,2016-01-04T23:00:00Z
2016-01-05T00:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.2,-17.8,29.426515844625044,10175,2.6,2016-01-05T00:00:00Z
2016-01-05T01:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-3.3,-15,40.32790768804963,10187,5.1,2016-01-05T01:00:00Z
2016-01-05T02:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-5,-15.6,43.58354002094764,10204,5.1,2016-01-05T02:00:00Z
2016-01-05T03:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-6.1,-16.1,45.44179179300543,10220,5.7,2016-01-05T03:00:00Z
2016-01-05T04:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-6.7,-17.2,43.3982188774306,10236,NA,2016-01-05T04:00:00Z
2016-01-05T05:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-7.2,-16.7,47.01271718609979,10248,5.7,2016-01-05T05:00:00Z
2016-01-05T06:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-7.8,-16.7,49.22791110704241,10257,4.6,2016-01-05T06:00:00Z
2016-01-05T07:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-8.3,-17.8,46.66145006712418,10265,4.1,2016-01-05T07:00:00Z
2016-01-05T08:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-9.4,-17.8,50.82061209699996,10276,5.7,2016-01-05T08:00:00Z
2016-01-05T09:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-9.4,-17.8,50.82061209699996,10282,4.1,2016-01-05T09:00:00Z
2016-01-05T09:59:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,NA,NA,NA,NA,NA,2016-01-05T09:00:00Z
2016-01-05T10:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-10.6,-18.3,53.52610036480282,10289,6.2,2016-01-05T10:00:00Z
2016-01-05T11:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-10.6,-18.3,53.52610036480282,10301,3.6,2016-01-05T11:00:00Z
2016-01-05T12:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-11.1,-18.3,55.67896992092294,10315,2.1,2016-01-05T12:00:00Z
2016-01-05T13:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-11.1,-18.9,52.92173208250941,10317,3.1,2016-01-05T13:00:00Z
2016-01-05T14:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-11.1,-19.4,50.716061815377685,10321,2.1,2016-01-05T14:00:00Z
2016-01-05T15:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-11.7,-19.4,53.18755727120526,10333,4.6,2016-01-05T15:00:00Z
2016-01-05T16:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-11.7,-19.4,53.18755727120526,10341,NA,2016-01-05T16:00:00Z
2016-01-05T17:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-11.1,-18.9,52.92173208250941,10342,2.6,2016-01-05T17:00:00Z
2016-01-05T18:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-10.6,-20,46.30944468803257,10356,5.7,2016-01-05T18:00:00Z
2016-01-05T19:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-8.3,-18.9,42.51155348457168,10363,NA,2016-01-05T19:00:00Z
2016-01-05T20:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-7.2,-20,35.539320774578734,10362,3.1,2016-01-05T20:00:00Z
2016-01-05T21:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-5.6,-20.6,29.85523862598216,10360,4.6,2016-01-05T21:00:00Z
2016-01-05T22:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-3.9,-21.1,25.134368787256676,10354,3.1,2016-01-05T22:00:00Z
2016-01-05T23:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.8,-21.1,23.148262203025322,10351,2.6,2016-01-05T23:00:00Z
2016-01-06T00:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.2,-20,24.368445073041435,10353,2.1,2016-01-06T00:00:00Z
2016-01-06T01:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.2,-19.4,25.66607078927569,10358,0,2016-01-06T01:00:00Z
2016-01-06T02:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.2,-20,24.368445073041435,10362,0,2016-01-06T02:00:00Z
2016-01-06T03:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.8,-19.4,26.83486062196315,10366,0,2016-01-06T03:00:00Z
2016-01-06T04:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.8,-19.4,26.83486062196315,10368,0,2016-01-06T04:00:00Z
2016-01-06T05:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.2,-18.9,26.793208028774995,10368,0,2016-01-06T05:00:00Z
2016-01-06T06:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-1.7,-18.9,25.821471146899945,10367,1.5,2016-01-06T06:00:00Z
2016-01-06T07:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.2,-17.8,29.426515844625044,10366,1.5,2016-01-06T07:00:00Z
2016-01-06T08:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.2,-17.8,29.426515844625044,10366,0,2016-01-06T08:00:00Z
2016-01-06T09:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.8,-17.2,32.361979209576766,10358,1.5,2016-01-06T09:00:00Z
2016-01-06T09:59:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,NA,NA,NA,NA,NA,2016-01-06T09:00:00Z
2016-01-06T10:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.2,-17.2,30.95616007610585,10353,1.5,2016-01-06T10:00:00Z
2016-01-06T11:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.8,-15.6,36.984080351695766,10356,0,2016-01-06T11:00:00Z
2016-01-06T12:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-3.3,-15,40.32790768804963,10352,0,2016-01-06T12:00:00Z
2016-01-06T13:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-3.3,-13.9,44.1216539567977,10348,1.5,2016-01-06T13:00:00Z
2016-01-06T14:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-3.9,-12.8,50.420620427051446,10347,0,2016-01-06T14:00:00Z
2016-01-06T15:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-3.3,-13.3,46.31974242643891,10351,1.5,2016-01-06T15:00:00Z
2016-01-06T16:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-3.3,-13.3,46.31974242643891,10351,0,2016-01-06T16:00:00Z
2016-01-06T17:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-2.8,-14.4,40.82003526124286,10352,0,2016-01-06T17:00:00Z
2016-01-06T18:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,-1.1,-16.1,31.30653021673922,10353,1.5,2016-01-06T18:00:00Z
